,tweet,bert_predict,lstm_predict,bert_lstm_predict
229,penyimpanan vaksin pfizerbiontech perlu peti sejuk beku suhu sehingga darjah celcius,-1,1,1
230,adakah benar vaksin pfizer utk golongon elit sahaja,-1,-1,-1
231,syg indo vaksin yg dikasih baru sinopak gais astra pfizer yg belum masuk indo,-1,-1,-1
232,orang dah kali vaksin takdapat patut dah tp tiroid kene tunggu pfizer hmm,-1,1,-1
233,baru tau vaksin pfizer butuh jarum suntik khusus skrg lg langka astaga tuhann ribet si,-1,-1,-1
234,kalo udh vaksin sinovac vaksin astrazeneca ga sih hahaaha ambis ntar klo pfizer masuk juga vaksin pfizer abis tu jadi invincible kebanyakan vaksin becanda tp serius ga,-1,-1,-1
235,anw jadi takut vaksin polemik berita vaksin az resikonya bahaya apa nunggu pfizer aja ya gpp deh bayar kapan,-1,-1,-1
236,semoga vaksin pfizer modena ada indonesia berbayar gapapa deh baca tingkat kesuksesannya bikin pengen di vaksin,1,1,1
237,pengen vaksin pfizer katanya bakal masuk indo yh bayar ga tu kirakira,-1,-1,-1
238,yg udh dapet vaksin dapetnya klan klan sino klan astra klan pfizer,1,-1,1
239,warga israel gt tervaksinasi pake vaksin covid pfizerbiontech seakan mempermudah orang utk bikin teori konspirasi,-1,-1,-1
240,dos vaksin pfizer meningkat juta untuk cover populasi,-1,1,1
241,kayanya setuju untuk vaksin pfizer diperuntukan buat anakanak yukk yukk,1,1,1
242,yg gamau divaksin gara gara nunggu vaksin pfizer gr bgt kek bakal dpt aja taunya keluar sm vaksin dokter terawan bingung tar,-1,-1,-1
243,bingung vaksin atau nungguin pfizer sampe agustus pas masuk indonesia ya,-1,1,-1
244,banjar sdh ad vaksin pfizer az moderna nusantara kh dimana tempatnya klo ad daftarin sy,-1,-1,1
245,temen ku udh vaksin pfizer im jealous tp langsung ga enak badan berharihari kaya sakit kl lg dapet hmm,-1,-1,-1
246,kesel liat orang ngotot nungguin pfizermoderna yg mboh nyampe indonesia mbok vaksin yg diambil aja soal booster shot gak bisa apalagi varian delta nyerang anak muda,-1,1,-1
247,vaksin pfizer bln agustus kelak dijual jg,1,-1,1
248,percaya gue yg udah vaksin sinoaz nanti vaksin pfizermoderna lg,1,1,1
249,presiden joko widodo menegaskan vaksinasi covid untuk usia tahun segera dimulai bpom memberikan izin penggunaan darurat vaksin sinovac pfizer,1,1,1
250,vaksin pfizer kurang mg pota ium chloride iaitu bersamaan kurang mmoll darah manusia kandungan pota ium normal mmoll mgl darah jumlah tidak mendatangkan bahaya kesan sampingan,-1,-1,-1
251,gak sih abis vaksin pake sinovac trus vaksin pake pfizer moderna biar dapet vaksin yg efikasinya tinggi maksudnya,-1,-1,-1
252,gue vaksin nungguin fasilitasi sekolah aja deh ga nunggu pfizer dpt izin,-1,-1,-1
253,dear prens fakta kelean lihat koneksinya fpi pendukung abud didatangi kedubes jerman tumi yg lsm abal jg dr jerman ngasih penghargaan abud kadroenz teriak gunakan vaksin pfizer yg kerjasama dgn biontech jg dr jerman kebetulan,-1,-1,-1
254,ada taklimat mengenai vaksin covid vaksin pertama tiba akhir feb jenama pfizer fasa adlh utk frontliners bulan kkmatmpolis fasa utk warga emaspesakit kronik bulan lepas fasa utk org awam,-1,-1,-1
255,mah penting vaksin secepatnya apapun nunggununggu moderna pfizer terus dapatnya nu ntara,1,1,1
256,edgy kubaca hari gue sengaja ngga vaksin nunggu moderna pfizer ogah sinovac az gratis aja pilihpilih,1,1,-1
257,pemerintah jepang memutuskan untuk menunda menyuntikkan vaksin covid lansia mei mendatang keputusan dilakukan lantaran keterbatasan pasokan vaksin pfizer sejauh jepang bernegosiasi untuk menerima dari juta dosis vaksin corona,-1,1,-1
258,percaya vaksin pfizer yg menyembuh menyelamat nyawa dari pandemik covid bkn allah boleh merosakkan akidah kita vaksin usaha ikhtiar melawan covid tapi yg menentukan kemenanganya lawan covid hanya allah,1,1,-1
259,kalo vaksin yg bayar pfizer gw bayar,1,-1,-1
260,faizal tahir ambil vaksin pfizer jadi phizer tahir,-1,1,-1
261,awat ghamai dok percaya ayaq nyoq rawat covid tau lagu tu payah dok cucuk pfizer az cucuk ayaq nyoq ja babi betui,-1,-1,-1
262,tanya kak fidah akak senior cikgu kt sekolah kena cucuk pfizer harap vaksin dpt pfizer gak,-1,-1,-1
263,vaksin pfizer tp kebagian ya,-1,-1,1
264,vaksin pfizer jepang ganti namanya jadi faisal wkwk,-1,1,1
265,melihat efikasi vaksin moderna pfizer berada angka lbh dr sampai masyarakat menunda vaksin lbh memilih untuk rebutan vaksin pfizer moderna,-1,-1,-1
266,lw sebenernya berharap vaksin pfizer klo ternyata masij bisa vaksin pfizer udh vaksin sinovac ya bakal ambil cuma intinya yg belum vaksin yuk pilih,-1,-1,-1
267,barusan lihat ig magnet nempel bekas suntikan vaksin pfizer moderna yg dinamakan otot kawat tulang besi,-1,-1,-1
268,belum appointment az claim vaksin pfizer aia,-1,-1,-1
269,vaksin sinovac rentang waktu vaksin dua hari sinopharm hari astrazeneca hari novavax hari moderna hari pfizerbiontech hari sehari orang vaksin target juta jiwa lama wabah bisa dikendalikan,-1,-1,-1
270,indonesia juta penduduk merentas pulau kadar vaksin bulan thailand penduduk juta tiada pulau besar majoriti daratan kadar vaksin juta tambahan vaksin botol thailand az pfizer lagi lambat,-1,1,-1
271,betul sape dpt vaksin pfizer simptom mesti bg tahu vaksin dia dpt,-1,-1,-1
272,cepat vaksin tp nggu bulan siapa tau vaksin jenis pfizer sdh tiba indonesia,-1,1,1
273,pfizer moderna masuk pasar pemerintah prancis langsung borong ratusan juta utk penduduknya udah setahun baru jt yg vaksin dosis pertama gampang banget cepat gratis diakui dimana tahu orng repotnya jadi wni,1,1,1
274,kementerian kesehatan ramallah hari kami mengembalikan dosis vaksin pfizer akan kedaluwarsa juni israel,-1,1,-1
275,ada kenal orang vaksin pfizer lepas hari meninggal tahu apa punca kematian rasa tak percaya pulek itu ketentuan yamaha esa moga kawan di thailand tu roh aman amin,1,-1,1
276,emang indo vaksin pfizer moderna yg aman bumil,1,1,1
277,kerja baru hari terus vaksin pfizer wahh kuat betul cable hahahhaha,1,1,1
278,tp gue udh vaksin sinovac kl dosis itu pfizer gue sikat sih asli,-1,-1,-1
279,hm efficacy vaksin pfizer yg sebelum varian delta sekarang ada varian delta turun menjadi duh sinovac yg turun jadi ya,-1,1,-1
280,pengen vaksin sinovac hamba rakyat jelata pengen vaksin pfizer pake biaya ke amerika pengen vaksin astrazaneca ngantrinya naudzubilla tau gitu kalo milih mending gw lahir jadi primata aja,-1,-1,-1
281,lebih orang yg kenal cukup baik punya autoimun comorbid parah nunggu vaksin pfizer yg katanya aman untuk atas saran dokter masingmasing pfizernya baru datang bulan,-1,1,-1
282,netizen indonesia khawatir adanya berita terkait kasus kematian lansia norwegia paska injeksi vaksin pfizer sebuah panti jompo kota oslo norwegia minggu kemarinahli epidemiologi ui menyarankan vaksinasi covid tunda dahulu,-1,-1,-1
283,dos vaksin fasa pertama tiba sabah kumpulan pertama vaksin pfizerbiontech sabah selamat tiba pesawat khas terminal lapangan terbang antarabangsa kota kinabalu kkia hari,1,1,1
284,ya allah semoga rezeki vaksin pfizer untuk anis syahirah,1,1,1
285,bakal jatah pfizer moderna bakal jatah jampj ngga ya vaksin indonesia depan,-1,-1,-1
286,udah divaksin sinovac vaksin ga sih pake pfizer,-1,-1,-1
287,hatihati agent dropship vaksin pfizer tiba tumbuh minggu mcm sambal king,-1,-1,1
288,vaksin bayar biar yg vaksin banyak yo sing onok podo milih merk vaksin milih moderna milih pfizer kakean milih yo jelas tambah suwe heard imunnity sing dikarepno pemerintah adhwkqofn,-1,-1,-1
289,untung dorg vaksin pfizer vaksin comirnaty apa dah keras perut tahan ketawa terhibur,1,-1,1
290,rencananya ada booster untuk vaksin sinovac ya gituliat stok vaksin kalopun pfizer datang lebih baik untuk nakes lansia,1,1,1
291,ga boong gw jg bgt dapet vaksin pfizer rasa takut ketularan gede sih,-1,-1,-1
292,pfizer ka sinovac ka dah ajal kira vaksin dah aih malaikat cabut nyawa jugak,-1,-1,-1
293,guna vaksin brand pfizer sebut pfaizer,-1,-1,-1
294,melayu ja anti vaksin cina ada jgktapi reason diorang agenda yahudi sebab pfizer bukan vaksin china,-1,-1,-1
295,perang manfaat vaksin pfizer sinovac sinovam astra zeneca yang baik,1,1,1
296,udah mo deket jadwal vaksin dr kantor malah horor ya abisnya klo dtg gbk istora byk org trs pula cma sinvac maunya pfizer aja bole ga ato ntar merah putih,-1,-1,-1
297,nyesel yaa dapet sinovac gara gara skrg syarat eropa vaksin pfizer moderna astrazeneca jampj,-1,1,-1
298,vaksin dua darjat pfizer raja ahli politik bangsawan orang ada sinovac rakyat marhaen khairy jamaluddin perlu siasat gampang betul ini,1,-1,-1
299,ketibaan dos vaksin pertama covid jenis pfizer biontech mengajak semak cara sebutan pfizer betul tidak menimbulkan sebarang potensi kecaman pelbagai pihak sebut pfizer dua suku kata fai zah ingat ya pfizer silent,-1,-1,-1
300,ahli epidemiologi ui menyarankan pemerintah menunda pemberian vaksinasi ma al indonesia adanya laporan adanya kasus kematian lansia norwegia paska berikan vaksinasi covid vaksin pfizer otoritas kesehatan norwegia,-1,1,-1
301,alhamdulillah puji tuhan juni vaksinasi kedua puskesmas berempat kel tiga vaksinasi kedua anak wedhok ragil berktp moga pfizer agustus semampunya manut,1,1,1
302,bodoh sebot pfizer xbetul pee faizer ahahahahaha baik bg kt org vaksin tu bangga potong que eeiihb,-1,1,-1
303,semoga vaksin pfizer masuk indonesia,1,1,1
304,sg nutup border indo wkwkwkw baiklah beneran gue kesana pas udah dapet vaksin pfizermoderna malah tahun sekalian,1,-1,1
305,temen thai nyc vaksin pfizer wkwkw,1,-1,1
306,org ckp sape yg dpt vaksin pfizer tu mcm org dpt study oversea org xtanya dia ckp,-1,-1,-1
307,hikmah dapet vaksin belakangan tuh kebagian pfizer,1,-1,1
308,nunggu pfizer masuk indo baru gua vaksin,-1,-1,-1
309,bpom rebo winginane nerbitno izin penggunaan darurat vaksin covid pfizer teko amerika serikat gae indonesia disebutno lek tingkat efikasi utowo kemanjuran vaksin iki nang kelompok umur tahun nyampek persen,-1,-1,-1
310,nggak tau besok vaksin kedua dapet az atau combine pfizer,-1,1,-1
311,vaksin yg adiakuin sinovac az pfizer mdrna sinoprham coronavac siapanya vaksin diatas dah,-1,-1,-1
312,iri banget temen malay gua pamer vaksin pake pfizer,-1,-1,-1
313,hari gajadi vaksin terus daftar lg penuh apa nunggu pfizer dateng,-1,-1,-1
314,indo nggak sih vaksin mandiri dr pfizer moderna berbayar gpp yg penting aman,1,1,1
315,yuk pfizer moderna jampj dah dagang vaksin loh indo kapan masuk indo,1,-1,1
316,semoga ada keluar penelitian sudah vaksin sinovac divaksin pfizer mengingat efikasinya jadi nakesnakes dpt pfizer untuk double protect,1,1,-1
317,akan ambil manamana vaksin diberikan npra dah luluskan maknanya selamat berkesan kisahlah pfizer sinovac gamelaya astra zeneca,1,1,1
318,takut banget vaksin soalnya asma pengen banget vaksin biar ada sedikit proteksinya terakhir kambuh bulan puasa keknya kedapetan pfizer deh,-1,-1,-1
319,gue kira org yg ga gw kenal doang yg gamau vaksin skrg krn nunggu pfizer taunya temen deket gue anj kayak marah tp gw udh capek utk menanggapi,-1,-1,-1
320,dah kali dpat offer slot utk vaksin pfizer tula dgan keadaan skarang dktor sarankan tnggu lepas bersalin,-1,-1,-1
321,nyari vaksin pfizer kedai kosmetik ditawarin alprazolam katanya kalo piser jarang mahal om jolam aja generiknya gue nyarinax masbro,-1,-1,-1
322,jadi opini gue tetep kalo pfizer masuk gak diprioritasin akselerasi vaksin anak ner bener super major kebengetan emang pemerentah wakanda sampe gitu yah pak bgs,-1,-1,-1
323,yurop blokir ekspor vaksin covid alias utk prnggunaan domestik fullamrik dah ijon produksi pfizer sekian juta dosisini china ama india damai dahsupply vaksin asia depend dua negara nih,-1,-1,-1
324,fasa kajian diterbit sebarang jurnal perubatansaintifik berwibawa yg berlaku kpd pfizer moderna sputnik sekurangkurangnya indonnesia presiden joko widodo disuntik dgn vaksin sama rakyatnya juga presiden erdogan turki,1,-1,1
325,pfizerbiontech nama perusahaan membuat vaksin covid vaksinnya bernama bnt karena penyebutan namanya sulit sering disebut vaksin pfizer,-1,-1,-1
326,anak politicians kelam kabut update pi vaksin sebab depa dah kuota pfizer ka,-1,-1,-1
327,jadi vaksin sebenarnya gratis enggak yg pfizer dipakai singapura gak sih,-1,1,-1
328,ini kepolisian norwegia melakukan investigasi terkait kasus kematian lansia norwegia paska penerimaan vaksinasi covid vaksin racikan pabrikan asal negara sang paman gober pfizer minggu kemarin sebuah panti jompo kota oslo norwegia,-1,-1,-1
329,dapet suntikan vaksin antara pfizer moderna pencapaiannya diatas efek sampingnya yg bikin ngerik,-1,-1,-1
330,td cucuk vaksin tny kt org tu knp pfizer dpt tau terus tarikh appoitment utk nd dose lg minggu mcm az pastu ckp sbb az strong mcm pfizer iyekee,-1,-1,-1
331,yang nungguin vaksin pfizermoderna,-1,-1,1
332,pengen vaksin pfizer tp gapapa dpt slot vaksin aja udh alhamdulillah yehey bsk vaksin,1,-1,1
333,sampe bingung gimana dapet vaksin pfizer kek barang ghoib banget,-1,-1,-1
334,ketibaan biontech vaksin pfizer,-1,-1,-1
335,bapa mertua okt genap tahun alhamdulillah dah ambil vaksin isnin minggu lepas hari tidak kesan lenguh demam kebas mengantuk tak makan ok sembahyang ok puasa ok exercise ok,1,-1,-1
336,klo pfizer masuk bisa vaksin untuk bocah taun atas sih gw bakalan bener bali sih pas anggota keluar fully vaccinated,1,-1,1
337,alhamdulillah selesai cucuk vaksin pfizer,1,-1,1
338,emg sabi ya vaksin az vaksin nya pfizer,-1,-1,-1
339,vaksin pfizer mantap,1,1,1
340,mcm isu pasal vaksin skrg nipfizer sinovac az sinopharm johson hehe efficiency effectivene rd booster yg pastinya baca betul lah tikus makmalsatu dunia dah jadi tikus makmal,1,-1,1
341,indonesia menambah tambahan vaksin covid kementerian kesehatan memperkirakan bulan junijuli vaksin novavax pfizer masuk indonesia,1,1,1
342,mimpi kena cucuk vaksin pfizer,-1,-1,-1
343,teringat pagi aku goreng pasai vaksin pfizer dgn sinovac padahai lari skop,-1,-1,-1
344,pingin cerita habis vaksin pfizer yg dirasa kmaren agak dizzy trs dr malem sampe skrg lengan yg suntik sakit sakitnya kaya habis angkat berat workout berat karna td kerja jg tp hari brasa exhausted bgt,-1,-1,-1
345,tahniah berjaya mendapatkan vaksin pfizer astrazeneca sinovac sinopal sila datang pusat vaksinasi bahenol segera,1,1,1
346,pemerintah menandatangani kontrak pembelian juta dosis vaksin pfizer harapannya bulan bisa dimulai tahun juga pemerintah mengumumkan kontrak juta dosis vaksin astrazeneca bumn farmasi indofarma mengklaim teken kontrak juta dosis vaksin novavax,1,1,1
347,thailand secara resmi menandatangani kontrak pembelian juta dosis vaksin covid asal pfizer vaksin dikirimkan akhir tahun mendatang,1,-1,1
348,fase vaksin ratarata dokter males ah vaksin sinovac moderna pfizer aja yaudahlah tunggu terus menunggu tidak datangdatang yawdalah nasib sinovac aja,-1,-1,-1
349,gue kalo vaksin astra zeneca pfizer banget ya allah sekarang udah kena booster nya langsung,-1,-1,1
350,vaksin pfizer efikasinya gak goyang udah varian delta ya goks sih emang,-1,-1,-1
351,vaksin pfizer bagus,1,1,1
352,mau nunggu pfizer ktanya agustus walo berbayar liat angka hari akhirnya mendaftarkan utk vaksin dapat jadwal,1,1,-1
353,jadi inget perkataan sodara pas bertamu rumah mending milih vaksin pfizerdaripada sinovac ga meyakinkan sinovac ituaku percaya ama imunku dewe berkata jumawapadahal masuk rumah aja ndak cuci tangan halah,-1,-1,-1
354,nasib baik hantar vaksin pfizer guna dhl jampt,1,1,1
355,alhamdullillahselesai bapa ambil vaksin pfizer mama ambil vaksin sinovac,1,1,1
356,sial barusan abis vaksin baru baca berita pfizer masuk indo buldep,-1,-1,-1
357,gue pribadi takut kalo disuntik pfizer udah vaksin btw pake sinovac rentang april mei karna nakes,-1,-1,-1
358,gw mimpi divaksin di ui pake vaksin pfizer terus gw baru inget gw udah divaksin lol,-1,-1,-1
359,dapat vaksin pfizer ade kemungkinan bebal menteri eh,-1,1,-1
360,alhamdulillah finally pun vaksin pfizer kat hosp serdang mak mentua bertungkus lumus dapatkan,1,-1,1
361,udah vaksin sinovac bulan trus kalo pfizer masuk indo pengen vaksin boleh gak yaa,-1,-1,1
362,hari dalam sejarah vaksin pfizerbiontech,1,1,-1
363,dah menteri cucuk vaksin jenis pula bagilah vaksin tinggi efektifnya pfizer utk frontliner merawat pesakit handle pesakit covid lah menteri ambil yg rakyat dah yakin dah tu,1,1,1
364,balda vaksin pfizer kaga abis jumat tangan berat bgt hari flu batuk badan lemes,-1,-1,-1
365,kalau vaksin jgn pfizer ya makin,-1,-1,-1
366,harus nunggu bulan bisa vaksin gpp ak nunggu moderna sm pfizer nyampe,-1,1,1
367,penghantaran bekalan vaksin minggu sebanyak dos bekalan vaksin pfizer tiba mei mei dos mei dos mei dos jumlah dos pfizer telah akan diterima mei,-1,-1,1
368,udah dapet tanggal vaksin sinovac trus baca berita klo pfizer bakal dateng bulan agustus hmm jadi membingung,-1,-1,-1
369,salah sih mau vaksinasi nunggu pfizer gimana gimana pengin yg emang menurut yakin efektivitasnya tinggi daritadi aku dinyinyiri mulu soalnya ueueue,-1,-1,-1
370,onok maneh modelan gagelem vaksin ngenteni pfizer,-1,-1,-1
371,ya allah tau gitu gue vaksin pake pfizer biar gedean dikit,-1,-1,-1
372,aduh takut covid gt aduh takut vaksin gt tunggu vaksin pfizermoderna sorry tp org yg bgni nih hidup ketakutan doang serba takut itu apa yg ditakuti klo dh ktmu org kek gni udah malez ngomong sih,-1,-1,-1
373,saya dah ditakdirkan untuk vaksin pfizer kut,-1,1,1
374,benci perbuatan dari ras benci ras china pake sinovac sinopharm benci ras yahudi pake moderna pfizer pilihan ini tinggal astrazeneca rawan kasus pembekuan darah,-1,-1,-1
375,orangorang nolak vaksin gue nyarinyari yang udah fully vaccinated pake sinovac divaksin dengan vaksin berbeda misalnya pfizer gitu,-1,-1,-1
376,negara maju kelebihan stok vaksin masyarakatnya ogah divaksinrakyat negara berkembang termasuk indonesia mayoritas bersedia divaksin stok terbataswalau sinovac efficacynya sebaik az pfizer moderna pilihan tersedia,1,1,1
377,alhamdulilah syarikat tempatan berjaya mengeluarkan vaksin teknolgi mrna seperti vaksin pfizer vaksin dinamakan ruu dikeluarkan secara besar besaran dikhaskan walaun pas,1,-1,1
378,sinovac pfizer az produk kapitalis bisnis elit global konspirasi wahyudi vaksin nusantara buatan negeri karya anak bangsa engga ah,-1,-1,-1
379,rezeki vaksin pfizer done st dose sikda ngerepak gik dah,-1,-1,-1
380,negara negara menjadi pusat penelitian dunia mendapatkan vaksin pfizer kerugiannya indonesia memakai sinovac penelitian sinovac jumlahnya dikit,-1,1,-1
381,yaallah pengen vaksin az di kota gua ratarata sinovac kalo ga az syukur syukur pfizer deh wkwkwkwk,1,1,1
382,gw sengaja ninggu gamau vaksin gara gara nunggu pfizer bapak tetep didaftarin dapet sinovac huhu katanya gapapa rendah ngga sekali yaudah deh syukur aja udah kebagian aku iri sama yang dapet pfizer hiks,1,-1,-1
383,orang pakai ic merah vaccine warganegara siap bawak pa popun dapat pfizer aku registered da berbulanbulan takdapat vaksin dah guna autodesk berkalikali da fuhh bertabahla,-1,1,-1
384,kenyataan kementerian kesihatan israel melaporkan kementerian kesihatan palestin menerima vaksin pfizerbiontech tarikh telah ditetapkan disetujui kami berharap kempen vaksinasi dimulakan kawasankawasan pihak berkuasa palestin secepat,1,-1,1
385,mimpi pi cucuk vaksin tp daftar yg az pstu kena tukar pfizer perut uncit,-1,-1,-1
386,breaking vaksin covid buatan pfizer moderna terbukti aman efektif untuk ibu hamil menyusui,1,1,1
387,vaksin pfizer nyampe indo agustus katanya pending keberangkatan sampe agustus,-1,-1,-1
388,ruratangira kwakira inkingo za muri iki cyumweru cyatangiye kuri uyu wa mbere tariki ya hazatangwa inkingo miliyoni zakingira abaturage,-1,-1,-1
389,kemarin kepikiran tunggu pfizer tp dinses bilang juga keluar vaksin nusantara kalo mari vaksin secepatnya yg keluar,-1,-1,-1
390,artinya pfizer moderna alias vaksin bagus jadi dijual nih kalo rencana vaksin berbayar jadi jalan,-1,1,1
391,gaes tanya kapan vaksin pfizer masuk indonesia terima kasih,1,1,1
392,beli vaksin pfizer moderna kadar cukup pantas kamu rujuk rakyat kamu lagi gagal vaksinasi warganegara kamu menyalahkan rakyat sudah rakyat mendaftar untuk divaksinasi,-1,-1,-1
393,mak kat ipoh tetiba col kata dah cucuk vaksin pfizer haha terkejut jap mak dpt mesejcol pkl ptg td gi stadium ipoh tgg dlm jam camtu dah setel alhamdulillah seronok mak,1,-1,1
394,gue rasa klo orang memilih nunggu vaksin azpfizer ketimbang sinovac tuh gpp ya emg vaksin tuh fungsinya supaya kebal virus kan meminimalisir resiko klo kata expedatametode penelitian sinovac blm terbuka ya wajar ga sih jd mempertimbangkan,-1,-1,-1
395,perspektif biar gak dibilang pro vaksin vs vaksin barat ya setuju respons antibodi pfizermoderna gt astra zeneca gt sinopharm gt sinovac setuju efektivitas mencegah penularan gejala infeksi seperti atas,1,-1,1
396,kalo udah vaksin sinac ntar vaksin pfizer ga ya semisal vaksin pribadi depannya,-1,-1,-1
397,nantinya ada pertanyaan kasta vaksin eh lo udah divaksin pake gw kmrn suntik pfizer,-1,-1,-1
398,baru tau mak ayah cucuk vaksin pfizer alhamdulillah vaksin mahai anak depa taktau,1,-1,1
399,jujur pengen vaksin pfizer apa daya gue tinggal indonesia,1,-1,-1
400,nunggu pfizer dateng dl baru vaksin kayanya,-1,-1,-1
401,kle tau tempat vaksin berbayar yang pfizer vaksinnya utk expat,1,1,-1
402,ayah daftar jumaat lepas utk vaksin pfizer harini dah keluar tarikh dgn masa jumaat cucuk alhamdulillah,-1,-1,1
403,vaksin pfizer covid berkesan mencegah jangkitan sahaja kemungkinan untuk mendapat jangkitan dengan kesan tidak menunjukkan simptom ringan hentikanlah dakwaan palsu vaksin covid tidak tahu tanyalah yang pakar,-1,-1,-1
404,indo dapetin vaksin pfizer dimanasi gapapalah dibilang pilih vaksin namanya pengen yg terbaik diri,1,1,1
405,vaksin sinovac ternyata beda vaksin pfizer kita butuhkan kesadaran untuk tetap menjaga kesehatan daya tahan tubuh yg baik melawan virus dia hinggap tubuh kitadrpd pusing mikirin vaksin yg beda fungsi pencegahannya jaga sendiri,-1,-1,-1
406,vaksin pfizer masuk indo gak,-1,-1,-1
407,baru tau vaksin pfizer tu khas utk kayangan eh,1,1,1
408,efek umum divaksin pfizer sinovac sinopharm ga efek moderna efek meriang dosis kedua astrazeneca parah kali vaksin meriang,-1,-1,-1
409,side effect vaksin pfizer mengantuk,-1,-1,-1
410,selepas sejam struggle dapatkan vaksin tak berjodoh az jodoh kuat dgn pfizer tiber kehkehkeh,-1,-1,-1
411,nunggu vaksin pfizer ah,-1,-1,1
412,sudah divaksin sinovac ga sih ikutan vaksin pfizer,-1,-1,-1
413,salam fasa vaksinasi dpt vaccine yg ke maksudnya fasa dpt vaccine pfizer,-1,-1,1
414,bulan mau hunting vaksin covid nunggu pfizer aja kali yah agustus udah vaksin msh blm sertifikat coba sama aja dr bulan coba terus ampe mampus,-1,1,1
415,sekarang tiada infografik berkaitan jumlah dos vaksin bakal terima sepatutnya pfizer dos sinovac dos baru orang faham,-1,-1,-1
416,pengen vaksin boleh ga pfizer gituh sakit covid tuh,-1,-1,-1
417,vaksin sekelas pfizer aja gratis loh dibelahan dunia hm sungguh bisa berkata,-1,1,1
418,pengen vaksin nunggu pfizer dah,-1,-1,1
419,judul berita tuh gini fauzi bowo positif covid kondisinya tetap stabil kali vaksin positif covid fauzi bowo dapat kali dosis vaksin pfizer coba bikin clickbait lebih mendidik,1,1,1
420,yg suntik vaksin pfizer siap dapet vaksin ketiga wkwk,1,1,1
421,vaksin sesungguhnya sinovac pfizer moderna astra vaksin sesungguhnya melinjo,-1,-1,1
422,kelakuan kayak yg udah vaksin pfizer aja sinovac baru daftar,-1,-1,-1
423,awalnya faktor memungkinkan penolakan haji karena dimasalah vaksin vaksin iya awalnya vaksin dimana saudi menerima vaksin vaksin pfizer moderna indo menggunakan sinovac,-1,1,-1
424,studi laboratorium menunjukkan varian virus korona afsel dpt mengurangi efektifitas perlindungan antibodi vaksin pfizer biontech dan tdk jelas suntikan akan efektif melawan mutasi studi tsb menemukan vaksin mampu menetralkan virus,-1,-1,-1
425,pentingnya vaksin capai herd immunity duk bebai dapat pfizersiap claim vaksin kayangan ko dapat az boo siap memilih vaksin apo bodoe,-1,1,-1
426,sudah vaksin kata teman kalau pakai sinovac disarankan bulan pasca vaksin th vaksin ulangini bener sih kalo emang bener mending vaksin ulang nungguin pfizer,-1,-1,-1
427,tenang aja keluarga banyak dokter tinggal minta prioritas aja vaksin pfizer kalo apa mental orang indonesia mesti lempar laut aja,-1,-1,-1
428,kl vaksin pfizer tp beli ol bs ga seh,-1,-1,-1
429,vaksin mu tunggu datang harap vaksin pfizer mcm ibubapa,-1,-1,-1
430,naif aja sih kalo mikir vaksin terus merasa kebal covid bropfizer aja kagak kasih jaminan vaksin prokes seingetnya kena covid bisa sih,-1,-1,-1
431,gek vaksin kemaren vaksin sinovac besok apa biontech pfizer iri iri,-1,-1,-1
432,dips vaksin jenis pfizer moderna masuk indo ya,1,1,1
433,gak sih indo vaksi pertama astrazenecca vaksin keduanya pfizer,1,-1,-1
434,mendingan ikut vaksin gratis dapetbya az baysr biar milih pfizer,1,1,1
435,rakyat kena yakin vaksin pfizer lupa juga membuat viagra membangkitkan mati mereka juga menyelamatkan masih hidup,-1,-1,-1
436,vaksin pfizer tu di indonesia ga sih,-1,-1,-1
437,hari nie warga uitm perlis beramai cucuk vaksin kali nie deme geng pfizer,-1,-1,1
438,ketibaan vaksin pertama pfizerbiontech,1,-1,1
439,sakit kepala demam badan sakit semuaheboh ini efek vaksin kedua pfizer,-1,-1,-1
440,vaksin alhamdulillah dengan nada semangat ceria dapet sinovac yaelah sinovac mah gaada gunanya bagusan pfizer az trus nek wes kadung ngene ki po kudu uyuhke vaksin sing wes nang awakku,1,1,-1
441,penat nasihat ahli keluarga daftar vaksin aku tak cucuk mengandungtunggu jelah pfizer jatuh langit,-1,-1,-1
442,netijen gagal terus vaksin az karena harus menunggu pfizer datang iye klo bener dateng sik,-1,1,-1
443,dah vaksin pfizer biontech lindungi lindungi perangai vabah covid,-1,-1,1
444,kata krjaan uphold dlm tangani dgn mp pfizer xp xsidang bebas rentas negerinegara kuarantin hari jer bukan hari privy cengkam kuasa wayang banyak,-1,-1,-1
445,kemaren sempet becanda orang tua kalo gua maunya vaksin pake biontech eh barusan baca berita bpom terbitin vaksin biontech ama pfizer orang tua gua punya koneksi kali yaa pemerintah,-1,-1,-1
446,ada kemungkinan menerima vaksin sinovac alhamdulillah semoga gak perlu nunggu lama untuk pfizer moderna,1,1,1
447,vaksin sinovac okay selalu dengar pfizer dengam astazenica tu,1,1,1
448,dips emang gabisa milih vaksin ya misal pfizer udah di indo nih aku maunya vaksin pfizer gaboleh vaksinnya dipilihin gmn,-1,-1,1
449,katanya vaksin bakal dibuka untuk perorangan berbayar sistem walkin nabung ah pfizer,-1,-1,1
450,didalam kondisi darurat ini apapun jenis merk vaksinnya tetap efektif untuk penelitian lanjut uji statistik dalam waktu yg panjang jadi gak specialnya jenis vaksin mentang mentang pfizer ama moderna masuk,-1,1,-1
