,tweet,bert_predict,lstm_predict,bert_lstm_predict
955,ga ya tempat vaksin gratis tu kayak pas pemilu alias mudah dijangkau,-1,1,1
956,mun aya nu nitah vaksin gratis datang ka imah abi daek sakitu panginten ti pusat mah,-1,1,-1
957,vaksin holywings gratis wine ga ya,1,1,1
958,yuk mumpung negara sendiri dikasih vaksin gratis disiasiain negara masih yg dapet vaksin gratis gabisa mumpung udah difasilitasin enggak ya,-1,1,1
959,vaksin gratis beli kasian perusahaan farmasi,-1,1,-1
960,sdh kasi vaksin gratis tp susahnya datang vaksin emosi jiwa keluarga disuruh vaksin tp responnya negatif teros,-1,1,-1
961,ingin angkat inisiatif yg baik peminjaman tabung oksigen gratis hari untuk warga yg isoman covid jakarta kota bogor depok tangerang tangsel kota bekasi pagi dikabari kapasitas ditambah tabung baru,1,1,1
962,tetap menyarankan golongan masyarakat mau bayar vaksin keuangan negara untuk vaksin masyrakat tdk gratis gak usah dipersoalkan bayartidak vaksinasi kira masyarakat mau bayar vaksin dgn memilih vaksin sdr,-1,1,-1
963,anggota keluarga sdh divaksin semua tidak bayar alias gratis mmg kata pak vaksin untuk rakyat indonesia gratis jadi jgn brisik ya kok sentra vaksin gratis,-1,1,1
964,vaksin udah gratis ada aja oknum manfaatin sertifikat vaksin enjus sesakit emang di suntik,-1,1,-1
965,tumbenan orang indonesia gak gratisan gratis vaksin misalnya,-1,1,-1
966,kari vaksin gratis mempersulit golek surat sehat berbagai manipulatif biar hemat,1,1,1
967,ya vaksin itu emang kapan tau udah dibilang bayar yah lain masih gratis tetep gimana sik,-1,1,1
968,berita terbaik bulan ahok hapus fasilitas kartu kredit boros agnez mo bangun klinik vaksin gratis laura bangun sekolah gratis berita pemuka agama kumpulin dana dgn jual atas nama musibah haramhalal kawinceraipoligami utakatik ajaran amazing,-1,1,-1
969,negara antah berantah kuvukiland angka positif naik drastis angka kematian naik drastis vaksin harusnya gratis menurunkan kasus kematian rencananya pelan dijadikan berbayar mikir negara kayak mikir perusahaan pribadi cuan mulu dipikirannya,-1,1,-1
970,asn udah sejahtera yak tunjangan gaji jg gak dikit belom perjalanan dinas ya masih tega ambil untung dgn menjual vaksin gratis pihak sibuk mengembalikan kepercayaan masyarakat,1,1,1
971,jog nanya ktp luar jogja kebagian vaksin gratis kah makasii,1,1,1
972,terkejut mendengar vaksin gratis dahal tempat gawe suruh byr oalah cok,-1,1,-1
973,vaksin bayar ngomel vaksin gratis tp suruh antri ngomel vaksin ke gbk ngomel udh vaksin tp pakek masker ngomel pateni ae ngene iki,-1,1,-1
974,liat bokap udah pensiun diakomodir mabes dapet vaksin gratis lansia nyokap bikin gue timbul hasrat pengen punya suami angkatan,1,1,-1
975,taglinenya doang melayani vaksin gratis ayo menuju hidup sehatpas udh didatengin penuh mulu dibilang ngentod,1,1,1
976,ikut vaksin gratis ragu tp klo jadian sm ya ragu,-1,1,-1
977,gak percaya virus nya gak prokes kena virusnya nyalahin pemerintah minta vaksin disuruh bayar minta gratis dikasih gratis tetep gak kena virus gejala berat meninggal satu keluarganya salahin pemerintah,-1,-1,-1
978,tinggal nurut aja vaksin gratis giliran berbayar presidennya yang disalahain sendirinya belet,-1,1,-1
979,vaksin gratis aja banyak gak kebagian nomor antri katanya kehabisan quota malah ngadain vaksin berbayar lama jatah vaksin harusnya gratis dijadiin berbayar masyarakat gak harus pilih karena syarat mobilitas sedih,-1,1,-1
980,vaksinasi gratis tuh pas periode vaksinasi ma al aja gimana,-1,1,-1
981,di fasilitasi vaksinasi gratis narasinya seakan aslinya vaksin bayar,1,1,-1
982,bener bener yee apa komersialin awalnya gratis sekrang udh susah susah sampe vaksin yg bilang gratis awal presiden udah di beli di kimia farma,1,1,1
983,vaksin gratis gamau vaksin berbayar ngamuk ngapain marah sih kalo emang ga,-1,1,-1
984,ada vaksin gratis shopee vaksinnya dikirim rumah pake voucher gratis ongkir,1,1,1
985,dikasih ppn vaksin gratis ngga sih,-1,1,-1
986,bansos vaksin yg gratis akhirnya jd beban rakyat naiknya pajak secara akuntansi beda posting adja,-1,1,-1
987,sekali baca aja langsung paham pada ribut sih vaksin berbayar salah satu opsi aja karna permintaan kalangan yang vaksin mandiri tolonglah vaksin gratis tetap kok,-1,1,1
988,khawatir adanya vaksin gotong royong berbayar jadi sekelompok orang gak dapet vaksinnya secara gratis luar target capaian herd immunity karena terus tertunda karena urusan kontak erat dsb,-1,1,-1
989,ngajakin orang vaksin susah ya gratis wkwk,-1,1,1
990,lol kmrn dikasih vaksin gratis nolak bikin konspirasi ala ala skrg kimia farma menawarkan vaksin mandiri berbayar diolok yg ngolok orng yg nolak vaksin gak guna jnck berbayar gratis lu pun ttp gamau vaksin diem aja jnck,-1,1,-1
991,sodara gue kampung nelfon nanyain kalo gue katanya ga mudik tahun gue blg iya kayanya liat nnti aja gue ikutin aturan yg aja terus beliau nanya covid udah selesai ya gue tanya balik kata katanya listrik udh ga gratis lg dikira udh beres,-1,1,-1
992,dah dibilang suruh waspada denial merasa aman makan nasi kucing menjamin hidup rakyat dalam karantina gak vaksin bilang gratis ujungnya bayar tapi bansosnya rakyat disikat dasar pemerintahan cuangakure,-1,-1,1
993,harus vaksin berbayar penanganan pandemi kewajiban negara setiap warga negara berhak vaksin gratis,1,1,1
994,vaksin gratis nolak berita vaksin dijual koar koar bar bar bingung banget deh maunya,-1,1,-1
995,nya layanan covid tidak gratis biar org ale,-1,1,-1
996,gua khawatir kalo vaksin berbayar ntar yg gratis diilangin mau suuzon ya negara lu suuzonable,-1,1,-1
997,sedih banget sesulit cari vaksin kota daerah sekalinya kuota penuh berharap kotaku kayak kota jakarta dimanamana vaksin gratis beberapa tempat,-1,1,-1
998,ada orang kaya beli vaksin untuk penghuni rumah adan tetangganya belum giliran gratis gak jadi baik nunggu ada risiko terpapar,-1,1,-1
999,kemarin tepat setahun corona mewabah indonesia kasus corona menembus dari juta vaksin sudah disiapkan gratis masyarakat masih percaya corona nyata ilisteners termasuk yang mana,-1,1,-1
1000,pertimbangannya ya sekiranya vaksin didapat masyarakat secara gratis kegiatannya masif manamana ketika tes pcr bayar mana kan jadi langkah tracing tapi apalah saya nda tahu apaapa,-1,-1,-1
1001,orang yg ngantri depan gejala covid gak diswab alasan tanda tangan gratis plis salahnya tracing kesel ngehasut orangorang yg swab,-1,1,-1
1002,pertama kali vaksinasi gratis dibilang kelinci percobaan ada vaksin komersial dibilang membisniskan pandemi giliran ngelihat negara sudah berkerumun prokes iri aneh,-1,1,-1
1003,pemerintah gaada niatan ngasih vaksin gratis kerumah rumah gitu katanya warganya dirumah aja,-1,1,-1
1004,di duri kepa jalanan macet ternyata vaksin gratis sepertinya antriannya mbludak animo masyarakat vaksin,-1,1,-1
1005,coba partai politik buka vaksin gratis abis bagi sembako tulis kotaknya pilih ya manfaat pada koar koar medsos minta ganti presiden,1,-1,-1
1006,negara bagi vaksin gratis aja masyarakat yakin divaksin enggak memang krisis kepercayaan warga pemerintah besarnya gimana,-1,1,-1
1007,kalo udah dikasih vaksin gratis disediain tempat gratis ga perlu bayar cuman bawa badan mbok ya hargain panitia masa iya sih aja buang sampah sembarangan utekmu mbok dinggo su,-1,1,-1
1008,orang napa sih di suruh vaksin gratis pada gamau,-1,1,-1
1009,covid udh tahun masuk indo tp boro test ma al masa ada gejala baru test hasilnya nunggu hari kalo yg gratis dipuskesmas,-1,1,-1
1010,nyuruh bumn vaksin gratis elu kira gampang menghadapi org mabuk agama yg antivax ngomong sih enak,1,1,-1
1011,kadang bingung akutuh pas ppkm vaksin gratis dimanamana ppkm dapet vaksin kayaknya susah bet emang gimana ya hm,-1,1,-1
1012,vaksin gratis vs vaksin berbayar gw rasa kayak vaksin dpt polio bayibalita klo puskesmas vaksinnya ya gratis klo vaksin rs berbayar gitu si,1,1,-1
1013,vaksin berbayar modyar kalau orang kaya ada uang gak masalah gak punya uang udh bakal klepek klepek wacana vaksin berbayar langsung teriak pemerintah gak peka di kasih gratis gak nolak dgn alasan skr bayar ngamuk,-1,-1,-1
1014,pake masker ngasal cuci tangan ala kadarnya jaga jarak klo ditegur dikasih vaksin gratis nolak ekonomi lesu berharap corona cepat berlalu lahh,-1,1,-1
1015,antum sudah divaksin penuh secara gratis cuman mempertanyakan urgensi sertifikat vaksin apa ya bisa dipamerin kalo udah vaksin risiko bergejala terkena covid dicegah,-1,1,-1
1016,menurut anabel gw yg vaksin berbayar sah aja asalkan sedari awal jelas informasi mekanismenya untuk awal sosialisasi dibreakdown secara rinci baik yg gratis berbayar siapa penerimanya jenis vaksin cara daftar biayanya brp lokasi dll,1,1,-1
1017,ntar lah vaksin yg ber bayar beresin yg gratis sesuai target ntar yg gratis bisa dikurangin jatah nya,1,1,1
1018,fafifu wasweswos segimanapun kalo udah legalitas dijual barang yg gratis akan muncul yg namanya eksklusifitas angka vaksinasi yg gratis aja kecil banget,-1,1,-1
1019,ga percaya corona disuruh vaksin gratis maju jg adaada aja hooman,1,1,-1
1020,vaksin hrs berbayar krn uang negara habis kalo gratis wis mbuhlah emang dunia kita hasut memangsa udahlah autopilot aja negeri nabrak gunung nabrak gunung dah terserah,-1,1,-1
1021,suka bingung sma yg ngmng aja ydh vaksin kena jd mending ga vaksin plis mah plis ikhtiar smua terus klo rumah ortulansia kan setidaknya mengurangi kesempatan kena sampe kpn gini terus tuh cape bgt udh kasih gratis msih jg ngeyel,-1,1,-1
1022,halodoc ternyata daftar vaksin gratis drive thru khusua lansia dki cu gihh kasih tau nenek kakek oma opa,1,1,1
1023,dikeki gratis ditolak dikeki berbayar protes sesuai prediksi mendekati target diberlakukan tarif untuk sekedar vaksinasi secara garis besar yo gk setuju nek vaksin berbayar sing gratis ae gk glm chuaks,-1,1,-1
1024,sarkas umpat biadab karena gratis vaksin gotong royong berbayar vaksin gorong gorong paham,-1,1,-1
1025,dikasih vaksin gratis dicurigain dikasih vaksin berbayar dikatain bisnis susah emang tinggal wkwkwkland,-1,1,-1
1026,nawaitu ikut vaksin gratis,1,1,1
1027,guys untuk sekitaran bandung kalo orang tuanya yg vaksin ketuk dm ku ya gratis ada jatah bisa dipakai,-1,1,1
1028,alhamdulillah vaksin aja dipermudah gini diajak guruguru ke puskesmas pasti dipersulit deh soalnya yg muda teh kudu nyari vaksin gratis yg umum,-1,1,-1
1029,vaksinin majikan vaksin sendiri carik yg gratis,1,1,1
1030,pemberian vaksin gratis pikir tes swab gratis perlu orang kalangan bawah cukup melakukan tes swab pcr banyak orang yg tes bergejala tahu perkembangan covid seperti,-1,1,1
1031,saya ndaak habis pikir jember punya bupati baru vaksin gratis sampek kantor kecamatan piiyee iki rek jujuur pingin suntik vaksin gratis nuruut anjuran pak presiden jokowi pemerintah pusat jakarta monas,1,1,1
1032,serius nanya kalo pengangguran dapet vaksin gratis gak,1,1,-1
1033,ga sih vaksin gratis tp ga peduliin ktp masa jakarta drpd jakarta mending gue balik ke bogor sesuai ktp,-1,1,-1
1034,apaapa persoalan vaksin berbayar pelik tau orang indo bicara uang jahanam aja lamakelamaan vaksin gratis hilang ganti berbayar,-1,1,-1
1035,koar vaksin suruh buru diadain udah tersedia gratis eh kebanyakan makan konspiresyen pake milih maunya vaksin yg atau padahal peruntukannya ya aja,-1,1,-1
1036,yuk buruan vaksin mumpung gratis bentar vaksinnya bayar,1,1,1
1037,kasus covid naik oxford krna kedatangan varian delta yg pemda lakukan meminta orang umur untuk tes pcr gratis sabtuminggu swab antigen udh dri gratis ambil apotik dikirim rumah kalau pemerintahnya hadir gak kaya,-1,1,-1
1038,keren ya negara bikin tps tp nyebarin vaksin gratis gak,1,1,-1
1039,loket kasir tulisan salam senyum sapa jika kasir tidak memberikan belanjaan gratis harusnya corona belanjaan gue gratis orang mas mba nya kagak ada yang senyumhm wks,1,1,-1
1040,proses vaksin gratis dilamalamain supaya vaksin berbayar celah masuk hingar bingar masalah covid tak kunjung reda yunowataimin,-1,1,-1
1041,untung uda vaksin yg gratis eh isi nya aja,1,1,1
1042,mumpung vaksin gratis manfaatkan sih gamau vaksin enak ko habis vaksin dikasih burjo kaya posyandu,1,1,1
1043,bilang vaksin berbayar bagus vaksin gratis sepi peminat dia gak liat antrian vaksin kaya ya hadehh,-1,1,-1
1044,wew hari orang menninggoy sebelumnya aja baru hari menninggoy ada harian pestah kopi gratis kumpulkumpul cantiq rumah yosh kumpulkumpul komatkamit kena covid menninggoy terus aja ga bersisa,-1,1,-1
1045,vaksin sinovac pertama selesai semoga ntar malem gejalanya ga aneh thanks transmaudh vaksin gratis vaksin tgl agustus,1,1,1
1046,dapat mengatasi masalah pemerintah menyediakan layanan konsultasi obat gratis pasien covid menjalani isolasi mandiri,1,1,1
1047,daerah alhamdulillah swab tersedia gratis keluar hasilnya lama kurleb hari yaah ngeyakinin pasien utk swab susah banget kalo krn ga diwajibkan rata ga mereka memilih utk isoman drpada swab trus positif covid,1,1,1
1048,hm vaksin gratis wedi dadi titan jare vaksin berbayar jare berbisnis dg masyarakat ancen kividh,1,1,1
1049,min dapat informasi terkait vaksinasi ma al gratis akan diadakan rs soepraoen tanggal juli bebas domisili benar terima kasih,1,1,1
1050,pcr mahal vaksin gratis harusnya ya,-1,1,-1
1051,daftar vaksin gratis ternyata shopee,1,1,1
1052,dr lois kalau betul gak percaya covid suruh nginap gratis wisma atlet seminggu aja,-1,1,-1
1053,vaksin gratis vaksin gotong royong dianalogikan jalan raya dan jalan tol mau perlakuan ya bayar lhah negara jalan raya mumpuni ga jalan tol dul ditentang ya harus berbayar untuk kewajiban saat krisis,-1,1,1
1054,jog vaksin mahasiswa dimana yak kalo yang gratis kampus ga ngasih soalnya,-1,1,-1
1055,covid dibisniskan ajukan anggaran yhn rp uang rakyat mestinya swab test logistik vitamin obat obatan kembali rakyat gratis termasuk biaya lockdown,-1,1,1
1056,kemarin gak percaya covid sibuk cari rumah sakit vaksin gak gratis kalo bayar teriak berbisnis tidurmu miring tot,-1,1,-1
1057,jadi akun subbrand kantor buka story interaktif ternyata yg blm vaksin kebetulan kantor emang bagi vaksin gratis umum gitu,-1,1,1
1058,knp pd teriak komplen soal wacana vaksin berbayar di kasih gratis nolak skr ada berbayar marah wacana vaksin berbayar seharga di sampaikan tau vaksin gratis kita terima kisaran harganya paham gak,-1,1,-1
1059,gimana hasil dok positip covid habis ketemu orang dimana antrian vaksin dok gratis ya iya dok vaksinnya yang berbayar jadi gak ngantri kerumunan,-1,1,-1
1060,vaksin yg gratis pd kaga yaallah kena seleksi alam aja deh mending lu,-1,1,-1
1061,dips yg vaksin gratis yg dom semarang kasih linknya,1,1,1
1062,mo minta saran dongg hari ada vaksin gratis ya puskesmas tp kondisi hari cuma tidur tiga jam trs besok pagi ada presentasi gitu gas vaksin atau aja takut tiba demam abis vaksin,-1,-1,-1
1063,vaksin sinovac gratis kantor gas nga,1,1,1
1064,jadi buzzer dasarnya jadi zigzager ditentukan vaksin gratis dengungkan vaksin gratis ditentukan vaksin berbayar dengungkan vaksin berbayar ditentukan vaksin gratis diam,1,1,1
1065,emang dagelan banget nih vaksin sudah ga heran republik tercinta yg bersuara ketidaksetujuan aku berada disisi kesehatan masa pandemi gratis,-1,1,1
1066,ayo guys kasih tau temen nya hw bagi vaksin gratis vaksin pertama sinovac pastikan sarapan dan begadang besok stajam sd sore holywings gunawarman,1,1,1
1067,pcr gratis puskesmas kontak erat juga yang bergejala masih bergantung pertimbangan dokter gejalanya merujuk covid tidak daerahku yang disarankan swab gratis tapi tidak yang berani puskesmas,-1,1,-1
1068,serba salah keknya jd pemerintah dibuka vaksin gratis komplen itu gamau vaksin krn side effect blabla skrg dibuka berbayar mandiri jg salah give thanks engga komplen mulu iya mengcape,-1,1,-1
1069,siapa yg telurkan ide vaksin gotong royong ya ada pengusaha ri bayarin pegawai kalo ada vaksin gratis kayak ga tahu indonesia isinya tengkulak aja tengkulak pangan tengkulak saham,-1,1,-1
1070,kek nya yg berbayar ampuh khadiatnya drpd yg gratis siap beli vaksin kimia farma,1,1,1
1071,kalimat ditemui fucksin gratis maaf kuotanya udah penuh buat ktp jogja ya kalo nunggu kalo nggak biar dipake lain udah ngantri jam pagi maklum mas orangnya terbatas besok liat ig aja kalo udah vaksinasi,-1,-1,1
1072,sediakan vaksin gratis untuk sediakan yg brbayar krna blum smua trdaftar vksinasi gratis krena kndala syarat administrasi misalny tinggal sewa apartment sewa kondominium lain jadi smua jln hrus dibuka untuk mempercepat kekebalan komunal paham yaa,1,1,1
1073,vaksin aja gratis masa mencintaimu kebanyakan syarat,-1,1,1
1074,istora lg vaksin gratis tuh ikut ga ya,-1,1,-1
1075,malem begadang ga tau di dkt rmh vaksin gratis eh pas cek tensi td tensinya tinggi wkwk untunv msh vaksin semoga ga demam ga efek aneh abis vaksin aamiinn,1,1,1
1076,sch pelajarmahasiswa dapet vaksin gratis ya skrg angkatan kerja doang trivia negara indonesia negara hukum pasal ayat,1,1,-1
1077,gubernur khofifah mengatakan stasiun pengisian ulang oksigen gratis dibuka jam itu dilakukan untuk memenuhi kebutuhan masyarakat positif covid sedang melakukan isolasi mandiri,1,1,1
1078,mas gibran walikota surakarta ditunggu vaksin covid gratis untuk ktp solodomisili solo saya yg pp rskos kontrol minggunya,1,1,1
1079,vaksin berbayar gamasalah yg jadi masalah diawal bilang untuk optional aja akhirnya kualitas vaksin gratis diperburuk akses dipersulit vaksin gratisnya dihilangkan,-1,1,-1
1080,pak vaksin gratis bayar sih pak,1,1,1
1081,bner bner getet si udah disediain vaksin gratis diajakin vaksin ini onoh allahu akbar,1,1,-1
1082,vaksin covid gratis bayar diki,-1,1,1
1083,dikasih vaksin gratis ribut buatan cina dikasih chip bla bla bla vaksin berbayar ribut harusnya vaksin gratis taik kucing kelen,-1,1,-1
1084,vaksin gue gratis,1,1,1
1085,dikasih vaksin gratis ribet nanya bahannya aja bahaya ga coba otaknya asah dikit kalo tujuan pemerintah ngebunuh masyarakat pas pemilu sepi,-1,1,-1
1086,udah manfaatin swab gratis orang berduit malah nyesel diswab gara ternyata yang positif mikirnya aja gatau positif belum covid malah keliatan ga percaya hasil puskesmas murka aja orang,-1,-1,-1
1087,meremehkan covid membuat vaksin tapi dibagiin gratis semua orang gapapa si,-1,1,-1
1088,ributribut vaksin berbayar vaksin gratis dan tetap dan dibuka terus pendaftarannya amat tenaganya ribut ckckck,-1,1,-1
1089,gosah berkerumun kak klean semut vaksin gratis dah nda ribet urusan domisili meminimalkan efek virusnya biar nda parah kans sembuh cepet,1,1,-1
1090,dimasa perlu vaksin covid koq yang jualan vaksin covid dimasa darurat wajib mendapatkan vaksin gratis pemerintah,1,1,1
1091,yuk yg di vaksin gratis ko,1,1,1
1092,vaksin berbayar gak selagi banyak yg gratis kecuali moderna pfizer,-1,1,1
1093,vaksin gratis ada vaksin berbayar kali bisa diperhatikan dikaji ini perkara negara berbisnis sih segi apapun beropini selalu netral memihak tapi kritis fakta ada,1,1,1
1094,bsk vaksin gratis tp badna ga fit sedihnyo,-1,1,-1
1095,bohongi bisa berakibat kalian vaksin gratis berarti berbayar paham,-1,1,-1
1096,kimia farma jual vaksin ya terus knp urusan kebijakan kimia farma mskpun kimia farma punya bumn knp hrus bandingkan kebijakan pemerintah yg gratis anda yg gratis ya silahkan tunggu giliran aja orang hobi banget nyalahin pemerintah heran,-1,1,-1
1097,vaksin prinsipnya hak warga negara mutlak dijamin negara pertanyaannya vaksin mandiri motongngambil jatah vaksin warga negara dijanjikan pemerintah ga andaikata awal ada opsi vaksin berbayar ato gratis pilih bayar,1,1,1
1098,presiden bilang vaksin gratis menkes sosialisasi vaksin berbayar yang bohong jawab bambang,1,1,-1
1099,yg sering bacotin vaksin gotong royong ya gratis pemerintah goblok namanya aja gotong royong orang yg yg jelas pro lokdon jelas serakahga gotong royongpingin survive yadda yadda,-1,-1,-1
1100,ada vaksin gratis mending ngalah buat lansia,-1,1,-1
1101,vaksin berbayar akan mengganggu jumlah vaksin kita beli untuk masyarakat untuk diberikan secara gratis aspek berkeadilan ini akan menjamin orang baik kelompok masyarakat ekonomi rendah tinggi,-1,1,-1
1102,terima kasih lembaga lembaga yg memberikan konseling gratis para nakes penderita covid luar,1,1,1
1103,amerika angka covid turun tes gratis manamana merajalela di senegal angka turun karena males bayar tes aja,-1,1,-1
1104,abis vaksin gratis pcr pacar maksudnya hehehe,1,1,1
1105,kek nya vaksin gratis sengaja dibikin terbatas antri berjubel jubel kuota cepet banget penuh hadir solusi baru vaksin berbayar vaksin berbayar ya pilihan yg gratis yg bayar silakan pilih kalo gak beli ya berarti pasarnya lu kintil,1,1,-1
1106,seneng banget abis vaksin gratis puskesmas terdekat,1,1,1
1107,bisabisanya pasien covid kabur udah enak gratis diisolasi pusing pala,-1,1,-1
1108,yg patut disyukuri dengn isu vaksin bayar rebutan vaksin gratis klo kata orang punya privilege untuk dpt akses vaksin cepat gratis dr kampus,1,1,1
1109,dear pak baik anggaran untuk perawatan pasien covid ditiadakan saya yakin akan taat menjalankan protokol kesehatan negara tetap menjamin vaksin gratis rakyat,1,1,1
1110,tuh ga perlu kritis adanya vaksin berbayar harus kawal tersedia nya sentra vaksin gratis dapat mencapai pelosok indonesia,1,1,-1
1111,pas rumor vaksin berbayar minta gratis pas udah gratis males vaksin dasar orang indonesia,-1,1,-1
1112,syg gais vaksin gratis dijakarta sampe kapandeh bates waktunya nggak,-1,1,-1
1113,yg protes knp ada vaksin berbayar padahal pak jokowi dengan tegas menyatakan vaksin gratis untuk rakyat masa dg pernyataan cukup kn ud tau beliau mr contradiction,-1,1,-1
1114,dikasi vaksin gratis gamau giliran suruh bayar protes hmm,-1,1,-1
1115,sih vaksin kebanyakan ktp jakarta sekalinya yang depok bawa lansia baru dapet gratis,-1,1,-1
1116,orang mau vaksin gratis yok lupa tetap protokol kesehatan antri vaksin diluar masih yang lengah protokol kesehatan,-1,1,-1
1117,politisi tier mereka yg punya cukup kuasa utk menggelar vaksinasi gratis sesuai bendera masingmasing dapet vaksin jatah ya gatau seramm,-1,1,-1
1118,bansos dikorupsi politisi vaksin gratis diproyekin pejabat dinas terkait endonesah sememanglah cakep,1,1,1
1119,vaksin gratis aja susah beli jawabnya mending makan apa sih memperjual belikan yg kenyataannya diluar gratis keselamatan mahal yah tinggal indo harus bayar mempermainkan nominal nanti uangnya apa,-1,1,-1
1120,pas vaksin gotong royong berbayar ngamuk pas jokowi mengumumkan ga berbayar balik skema awal gratis nyibir pencitraan hei hei napa sih ga sih fokus ngatasin pandemik ini dlu suudzon mulu ih,-1,1,-1
1121,vaksin gratis aja banyak yg antivaxx berbayar luar nalar,-1,1,-1
1122,anjir komplek gue keren bgt dpt pembagian vaksin gratis,1,1,1
1123,secara bertahap kai menambah jumlah stasiun melayani vaksinasi covid gratis percepat target vaksinasi,1,1,1
1124,salah satu outlet kimia farma yg jual vaksin di sukoharjo dkt solo dimana vaksin gratis disekitar masih diperuntukan masyarakat tahun keatas hahaha,1,1,1
1125,pake vaksin gratis aja banyak yg vaksin baik karena kurang terinfo takut jd gimana maksudnya percepatan vaksinasi dg vaksin berbayat,-1,1,-1
1126,gengs yg tau kalo ada kontak erat sm yg positif covid lapor trs tes swab pcr gratis nggak tetep hrs tes mandiri,1,1,-1
1127,jadi nih guys paket obat gratis terbagi jenis dibedakan sesuai gejala orang terpapar covid,-1,1,-1
1128,tmpat banyak membuka pendaftaran vaksinasi gratis tinggal nunggu kemauan masyarakatnya aja untuk divaksin banyak yg temui di kalangan bawah abai vaksin masih dengar pendapat yg percaya covid,-1,1,1
1129,gak percaya covid gak percaya angka covid segede gak percaya vaksin bermanfaat icu minta prioritas vaksin gratis minta didahulukan monyet dikasih dasi lucu ya,-1,1,-1
1130,vaksin dijual yg mo beli ga gratis aja org yg ga mo divaksin,-1,1,-1
1131,beberapa varian paket obat gratos yg dibagikan pemrintah secara gratis pasien covid,1,1,1
1132,teriak teriak turunkan jokowi dikasih bansos terima dikasih vaksin gratis terima,1,1,1
1133,erick thohir mengetuk pintu hati masyarakat agar tetap membayar vaksin covid hal sangatlah efektif masyarakat mampu mendapatkan secara gratis,1,1,1
1134,beruntung yang blm kena covid kena cvd nguras dompet bgt asli bayar tes antigen pcr blm obatnya si gratis faskes yg naungin pemerintah tp gakuat ngantri dan itu,-1,1,-1
1135,nga si masmasbiasa kek dpet vaksin gratis,1,1,1
1136,aduh mati lampu nih baterai ku tgl ikutan event mgkin gk jd garap takut khilaf kali yah klo gratis ongkir doyan sih beli kebutuhan tgl klik aja ini lg virus corona biar tetap dirumah udah pd banyk krnjang,-1,-1,-1
1137,udah cape njelasin orang punya sikap gapapa vaksin yang gratis yang bayar eh situ bayar berarti kebijakannya bener kali susah kalo pandangannya udahlah atomistik bias kelas,-1,-1,-1
1138,terus terang setujuh pemuka agama diberi vaksin gratis duluan tidak ada urgensinya mestinya divaksinasi dahulu para penjual nasi uduk mereka suka menjumput bawang goreng nasi uduk dengan tangan telanjang,-1,1,-1
1139,bingung lvl tinggi dpt vaksin gratis dr kantor aszen dsa ale kaya meragukan untuk vaksin kondisi netein,-1,1,-1
1140,ya iyalah berbayar kalo vaksin gratis semuaduit darimana pdhl negara boleh berbisnis rakyatnya coba tanya bu ribka,1,1,-1
1141,kalo diliat jogja susah dapet vaksin gratis demografi nya orang pendatang dikit ktp jogja yawislah,-1,1,-1
1142,harusnya memaksimalkan vaksin gratis malah jualan kimia farma petinggi mana sih nurani nya,-1,-1,-1
1143,berbondongbondong rebutan pembagian blt umkm diminta pemerintah vaksin gratis gak piye,-1,1,-1
1144,kmrn vaksin puskesmas jg liat byk yg kena covid periksa trs swab trs dapet obat jg gratis disana beda kali yah daerah,-1,1,-1
1145,orang gak dites swab pcr gratis dia kontak erat penyintas covid alasannya takut terdeteksi positif harus isolasi gak bekerja sesederhana karena gak percaya,-1,1,-1
1146,buzzerp dibayar pak uang rakyatdi vaksin gratis buzzerp nyuruh vaksin berbayarkan dungu,-1,1,-1
1147,vaksin katanya sih gratis tp sekolah gue bayar hahaha lumayan lg,1,1,1
1148,vaksin diberikan secara gratis seluruh masyarakat vaksinasi meningkatkan mobilitas secara bertahap sektorsektor usaha berjalan normal kembali,1,1,1
1149,cah bingung enaknya ikut vaksin tidak soal mumpung gratis kampus cah,-1,1,-1
1150,tanya geh vaksin bayar gratis ya hehe,-1,1,1
1151,udah rencana vaksin bulan ehh keduluan positif bln lagu vaksin gratis kann,1,1,1
1152,akses gratis vaksin covid persoalan warga kaya miskin pula soal antri tidak,-1,1,-1
1153,awalnya kagak vaksin gara blom percaya aja gue pas dikasi gratis mah tetep aka gamau nolak siajg teh wohohoho aing manusia ternyata,-1,1,-1
1154,dikatain tankies dikatain sok kiri bocah bocah yg ga belajar econ gara gara ngotot vaksin kudu gratis tengah pandemi wqwq village idiot,-1,1,-1
1155,untuk orang pls baca berita yg bener vaksin yg jual kimia farma beda vasin programnya pemerintah vaksin dr pemerintah gratis bingung yg gratis ga vaksin giliran yg bayar marah bego jgn diumbar,-1,1,-1
1156,simpelnya segeralah ikuti vaksinasi gratis yg disediakan pemerintah bayar vaksin mandiri kimia farma untuk vaksin sinopharm dirasa mubazir terkecuali divaksin berbayar dapet virus resistance,-1,1,-1
1157,gue bingung nih partai kemana yaa knp pada gak buka vaksin gratis sembako masyarakat krn thn pemilu miris,-1,1,-1
1158,debat vaksin gratis berbayar disudahi gak lg menjelang ribu hari daripada meributkan rencana preventif disaat yg dibutuhkan kuratif obat oksigen tempat tidur fokus,-1,1,-1
1159,kemaren denger dr temen katanya yg warga vaksin covidnya bayar emang bener gratis kalangan,1,1,-1
1160,vaksin gratis kopi,1,1,1
