,tweet,bert_predict,lstm_predict,bert_lstm_predict
541,masi ngakak orang yg percaya benda saktibisa tolak balasembuhin penyakit nek wes suruh pusakanya ngilangin covid wong imbalan murahkopi rokokayam ama kelapa ijo ndak perlu repot vaksin ppkm gini jinnya malesan ya,-1,-1,-1
542,abis denger harga kamar covid kalo bayar mandiri fantastis yaa wkwk,1,-1,1
543,sodaraku yg sy hormati bilang vaksin gotong royong mahal duitnya capres duh cuma elus dada sedih sulit rasanya menjelaskan kebenaran sdh yakin yg percayai punya keluarga kek gini gak ge,-1,-1,-1
544,gw tuh sedih bgt sm org yg posting punya tmpt fampb tp hrs bayar swab mulu yg kena covid dll kyk pls stay strong everyone,-1,-1,-1
545,bayar rm untuk vaksin aku sanggup,1,1,1
546,cara dapet vaksin gimana bayar gratis,-1,1,-1
547,sek ra gelem vaksin bayar dewe rasah ribut nek gak gelem bayar ngenteni gratisan dampot urip gampang digawe angel,-1,-1,-1
548,anjing blm vaksin ma obat cacing aja mahal jadiny,-1,-1,-1
549,sy menjual buah batu cincin zambrud bacan kcbg teh sy lg bth uang utk biaya pengobatan klrg sy ayah ibu adik keponakan yg positif covid mkn bs membatu sy yg skr lg mengalami kesulitan keuangan bl yg berminat bs dm sy trimaksih,1,-1,1
550,cik ana jual sotong baru naik lepas dicandat rm sekilo mahal tak mahal,-1,-1,-1
551,donor plasma berdasarkan penelitian gak berpengaruh ya untuk terapi covid masih aja dipake yaiyalah dipake harfa terapinya mahal,-1,-1,-1
552,vaksin gratis aja kebanyakan protes ntar giliran disuru bayar tambah demo ya banyak orang belum kebagian px nh sampe relaa bayar lo vaksin ya gimana yaa stoknya emang dr pemerintah gratis,-1,1,-1
553,mohon solusinya pak gimana pedagang kaki lima kena imbas ppkm yng gk dagang makan nya dri terus bayar kontrakan mana lebih takut yng punya kontrakan dripada virus corona,-1,-1,-1
554,gila emang pemerintah bisanya vaksin disuruh bayar gak otak,-1,-1,-1
555,mblloo mumpung covid segeralah nikah biaya resepsi ga perlu gede,1,-1,1
556,zu vaksin kitten umur tahunan untuk pertama kali bayar ya,-1,-1,1
557,engga apa ya vaksin bayar rs gitu di solo yg diutamain yg jakarta udah mulai dr usia,-1,-1,-1
558,vaksin covid asline gratis harus bayar sih,1,1,1
559,batalin vaksin bayar doang kurang banyak peernya pak deadlinenya lewat,-1,-1,-1
560,imho kalo vaksin bayar ya gpp sih catatan kinerja vaksin yg gratis tetap,1,1,1
561,vaksin masa pandemi yg gunanya memutus mata rantai virus diobyekin hrs bayar pribadi ga paham sama kebijakan negara tetangga sunda empire,-1,-1,-1
562,durung vaksin wes kongkon bayar,-1,-1,-1
563,kcg nanya vaksin tuh udah dari umur ya terus jenis vaksin vaksin berapa biaya ya makasih,-1,1,1
564,ivermectin obat cacing bisa diklaim obat covidsakjane covid ki ulo podan panic buying harganya berkali kali lipat mahal,-1,-1,-1
565,tahun ngerantau pwt baru kali biaya mudiknya sampe rb beli tiket kereta antigen vaksin vaksin gratis antigen berangkat,-1,1,-1
566,gue lihat tik tok bakal di indonesia lagimau sanatapi coronamahaljauh ya allah,-1,-1,-1
567,covid memburuk ya jadi alasan bawa mobil kantor hahahaha capek pulangnya macet ongkosnya mahal,-1,1,-1
568,mumpung vaksin gratis kalo nanti dah bayar lumayan harganya trs skrg apa kan kadang disuruh nunjukin sertifikat vaksin jd gw siapin mental buat ketemu jarum suntik,1,1,1
569,kata server mahal kemonn ref rakyat memerlukan vaksin,-1,-1,-1
570,vaksin disuruh bayar pemerintah taik banget sih yg gratis aja pada dapet dan pada semua bayar njir,-1,1,-1
571,update liburan sini kumpul temen dan ngopi kesana kesini eh positif covid updatenya jaga kesehatan ya tementemen sehat mahal stay dirumah aja dunia baikbaik lah yang keluyuran elu,1,1,1
572,au iseng niat seminggu kelar jadinya banget kepotong drop kena covid jaga kesehatan ya sakit nggak enak tentunya mahal huf,-1,1,-1
573,yth ga percaya silakan lamar kerja rs setempat tugas membantu nakes apd jika terjangkit salahkan rs itung rs menghemat biaya apd bayar gaji,-1,-1,-1
574,maskeran pengap cri kerja susah gak nafkah lapar imunturun sakit gak bayar obat mati udah mati aja dibilang covid fk,-1,-1,-1
575,kaga usah bacot vaksin bayar yg gratis aje lu takut mati hahahahhahahahahahahahahhajahahahahahahahhahahahahahahahahahahhahahahahahahahahahahahahahahahhahahahahabangsathahahahahahahahahhahahahahahahahahahahahahahahhahahahaha,-1,1,-1
576,dikasi vaksin gratis ogah suruh bayar bilang covid dibilang hoax giliran angka naik positif terus yg disalahin pemerintahnya au ah,-1,1,-1
577,ntu gue ngutang krna bocahnya gaada kembalian yauda gue bayar dua rebu doang ktnya seribunya nnti eh keburu covid trus ga sekolah,-1,-1,-1
578,maap oot biaya vaksin pertama hewan tuh berapaan ya,-1,-1,-1
579,vaksinasi sudah kujaga sbg rakyat kalangan bawah terbebani dg pengeluaran biaya hidup untuk beli masker mohon bpk pikirkan pemberian penggantian biaya pembelian masker routine pak berikan masker gratis bulannya,-1,1,1
580,eh pren terpapar covid bukan aib ya beneran aib kelen punya utang tiba punya rejeki tetep ga bayar,-1,-1,-1
581,saran pemerintah untuk situasi ini biaya test pcr biaya obat covid multivitamin ditanggung pemerintah termasuk penderita covid isoman gak kebagian kamar wisma atletrs,-1,-1,-1
582,udah vaksin kalian gratis kerjaan mandiri bayar,1,1,1
583,diawal vaksin jalannya lelet gitu kasus langsung gempur titik vaksin dianggap kurang muncul tiba vaksin bayar dalih gotong royong taik,-1,-1,-1
584,tabung oksigen langka sekalinya harganya murah juta rupiah krn stok menipis hanya untuk nanganin pasien covid doang masih menghirup oksigen ngeluarin duit ayolah pake masker tahan sebentar aja ga pake masker rumah,-1,-1,-1
585,dikasih vaksin gratis males ngantri protes kerumunan dikasih pilihan gak ngantri bayar protes kapitalis kapitalis netizen venezuela kadang aneh,-1,1,-1
586,cluster baru depokselain covid babi ngepet kena penjaracoba ngepetnya di bank dunia buat bayar hutangpastiaman luh,-1,-1,-1
587,coba swab pcr dijadiin gratis yaa enak terpantau yg positif yg ga swab soalnya bayar udah gitu akhir tetangga banget yg meninggal tp bilangnya covid mereka pernah swab,1,1,-1
588,yuu siap siap kerja yuu yuu nabung yuu yg kemaren abis dipake biaya berobat covid,-1,1,1
589,knp mesti mahal beli vaksin knp ga produksi ma al aja jamu penangkal corona nya jokowi yg dlu menyembuhkn cewek,-1,-1,-1
590,vaksin berbayar haruskah begini cuman sekedar vaksin berbayar iya bayar kompensasi kenyamanan fasilitas gak perlu antri panjang dipanggil kerumah bahkan divaksin saja cocokin waktu penerima vaksin yg sibuk banget,-1,-1,-1
591,pets harga vaksin terhitung murce gak blm sm biaya penangankonsul cara kasi obat cacing kucing tuh gmana baru bulan sejauh pup masi aman blm cacingmuntah cacing newbie perbuluan,-1,1,-1
592,kcg yg steril kcg nya subsidi bantu jawab ya krn msh minim bgt soal kucing makasih yah steril kucing harus vaksin biaya untuk betina dan jatan gak tau kucing aku kutuan ga aku nemuin kutu cont,-1,-1,-1
593,vaksin bener pancen oye pake produk mane nih janganjangan barang murah dijejelin warga,-1,1,1
594,kena covid biaya,-1,-1,-1
595,belagak sbb brg mahal belagak sbb dah vaksin,-1,-1,-1
596,kimia farma memanfaatkan situasi kondisi ini vaksinasi individu masa bayar sih kasus lonjakan covid tinggi beberapa daerah ini sebagai ajang meraup keuntungan ditengah pandemi covid mematikan sisi kemanusiaan naudzubillah,-1,-1,1
597,namanya doang vaksin gotong royong bayar,-1,-1,-1
598,maaf ya temantemanku yg ngirimin hampers ga kirim hampers balik gaji jogja kerja sda hehe paspasan kebutuhan sampe ga sempet nabung karna menanggung biaya berobat ayah kedua mas ku keluarganya positif covid minalaidzin wal faidzin guys,-1,-1,-1
599,alhamdulillah rs pasien covid ditanganin baik tp klo ngeliat proses sblumnya kynya brantakan bgt jd ajang bisnis untuk test pcr hasil test keluar tergantung lu berani bayar bukan dr urgensi pasiennya,1,-1,1
600,haha hehe haha hehe doang bayar insentif nakes,1,1,1
601,satu sisi ngomongin orang berduit keringanan hukuman bilang ga adil sisi ngomongin vaksin kalo ga pengen antri bayar,-1,-1,-1
602,salah nerima vaksin panik ngga panik ngga panik ngga panik goblok masa engga mahal vaksinnya,-1,-1,-1
603,tailahongkos interview sanasini aja udh berapatambah lg disuruh pcr sekali ngelamardan sebagian prioritasin pt di vaksinpadahal wfh lganjir udah cari kerja susah mahal lg,-1,-1,-1
604,seperti orangorang bekerja tambang mengeksploitasi alam gw ga paham gimana dilemanya orang kerja dapet gaji perusahaan jualan vaksin masih warga belum dapet vaksin keterbatasan biaya masa ga makan gaji,-1,-1,-1
605,nulis ortunya covid bilangnya ga punya asuransi ga nerima bpjs hello bpjs sistem nerima ya lo bayar lah iurannya baru dipake bpjs jgn ga bayr bpjs tiba marah ga nerima bpjs kaya ya lo enaknya aja,-1,-1,-1
606,korang tau thailand negara yg kena bayar vaksin gila,-1,-1,-1
607,benerbener nggak paham ada org niat bgt bikin sertifikat vaksin harus bayar lg rb vaksin nya gratis gitu loh segitunya sih,-1,1,-1
608,temen positif covid pacarnya panik beliin obat hampir jt wkwk gantiin uang obat wkwk dia udah pesen obat yg temen dia pake waktu positif kemarin jauh murah wkwk,-1,-1,-1
609,vaksin gotong royong mahal lho,-1,-1,-1
610,sebenernya vaksin berbayar ga masalah sih harusnya dibatasin jumlahnya tetap memberikan mengutamakan vaksin gratis kalo ga bayar ga tau dapet kuota vaksin taiwan,-1,1,-1
611,nikahan musim covid gini mahal perlengkapan protokol ya bund pusing hamba,-1,-1,-1
612,luar efek corona yamaha aja jualin motor motornya bayar gaji karyawan bangkrut ya,-1,-1,-1
613,pembangunan halhal jang mengenai alokasi biaya pembangunan dll diselenggarakan tjara seksama dalam tempo jang sesingkatsingkatnja,-1,1,1
614,sebagai tenaga kerja jelata aktif whatsappin hrd mengenai pendaftaran perusahaan kadin vaksin gotong royong embel bayar gpp,1,-1,1
615,indonesia alat pengukuran tes covid macam antibody antigen amppcr dlu test antibody dwajibkan sblum pcr dpasarkan krna pcr mahal skarang antigen pertanyaannya hasil yg dikeluarkan alat test sering berbeda persepsi masyarakat beda jg,-1,-1,-1
616,citayem yg gak pake masker masih sejenis pasar malem seandainya biaya covid gak dibayarin pemerintah semua nurut untuk prokes mau selesai yak pandemi,-1,-1,-1
617,usaha kena ppkm simpanan asuransi gagal bayar tdk bertanggungjawab pak diam rakyat yg tlh percaya pd bapak tlh byk yg meninggal krn corona duitnya utk berobat rs hilang dimakan perusahaan asuransi indonesiaku,-1,-1,-1
618,dikasih vaksin gratis ribut vaksin bayar ribut dah sana masuk rumah keong aja,-1,1,-1
619,gua bingung banget hahaha vaksin bisa dibeli dan bayar itu ajaa pastinyaa tetep yang grati terus yang komen emang ya orang berduit doang yang jadi prioritas,-1,1,-1
620,gue tau nakes lagi gila gilaan kerja nya covid cuma nyalahin dong kemarin obat ga ambil posisi nya gue sendirian mitra keluarga positif covid antri bayar aja ampe jam baru dipanggil gue nunggu brp lg obat,-1,-1,-1
621,ternyata biaya kuliah gue uang jajan libur corona,-1,-1,-1
622,kalo singapur menetapkan covid sbg flu berati kalo warganya kena covid bayar smua biayanya kalopun ditanggung asuransi persyaratannya ketat kali ya,-1,-1,-1
623,masyarakat butuh jalan keluar masalah covid jengah pembatasan takut hasil swab test akan menghambat bingung vaksin yg bagus mahal biayanya balik ini mungkin,-1,-1,-1
624,vaksinasi gt ini gratis aja karyawan kantor ini bayar yg bikin bumn umum apanya yg gtong royong,-1,1,-1
625,di indonesia vaksin berbayar rame itu mewajibkan org yg vaksin bayar di bedakan jenis vaksin yg gratis sm yg bayar yg bayar mengganggu yg gratis sebaliknyaa bbrp negara jg skema vaksin berbayarits fine,-1,1,-1
626,serem sih pas vaksin dari puskes bilang ntar vaksin bakal bayar ga gratis kalian yg di vaksin pls ayo vaksin jangan sampe nyesal,-1,1,-1
627,mudik dilarang udah betul wisata tdk menjadi alternatif tujuan libur lebaran praktek membatasi interaksi tempat wisata teringat awal covid negara bayar influencer subsidi penerbangan utk gairahkan pariwisata nyatanya blunder gimana,-1,-1,-1
628,pertanda covid berakhir ketika pcr swab udah mulai murah,-1,1,1
629,semoga bigwin datang padaku semoga bantu bayar sekolah semoga corona cepat berlalu ekonomi membaik,1,1,1
630,tambahan dari kenalan orang tua sakit tau sakit itu gejalanya persis gejala covid gamau swab gahabis pikir aja sih bisabisanya mereka menyakiti sendiri orang emg salahnya swab sihmahal,-1,-1,-1
631,vaksin udah bayar belakangan tau gitu yg gretongan aja cancel takut dicaci maki,-1,-1,-1
632,pets kerja klinik hewan aku ambil vaksin subsidi steril klinik karena tempat kerjaku mahal gak sih nder,-1,-1,-1
633,vaksin bayar ya oh ya lupa warga negara asing wkwkwk,-1,-1,-1
634,beli tiket bayar eh keganjel kartu vaksin cancel cancel cancel,-1,-1,-1
635,aja yg wa bilang gw bayar biar orang vaksin hahaha duit gw dr cukup murni aja kemanusiaandan kalo emg ga percaya vaksin silahkan ajagw udah mengedukasi ko,1,-1,1
636,kelen ancam masyarakat gak vaksin gak di layani urusan kepemerintahanntar masyarakat balas gak bayar pajak lainnya gimana,-1,-1,-1
637,beda awal outbreak harga masker murah harga handsanitizer murah sekarang vaksin tersedia hafal kondisikondisi rawan penularan sudah banyak contoh negara sukses kendalikan wabah,-1,1,-1
638,kle kalo vaksin mandiri klinik klinik tu gratis bayar ya terus musti bawa aja,1,1,1
639,bayar denda pakai masker bayar masker mending bayar denda gak pakai masker gak kasik masker gmn masa ambil uangnya aja ttd selesai katanya mengantisipasi covid,-1,-1,-1
640,vaksin gratis dikatain abal abal giliran vaksin bayar ngatain biasalah duit mao lo apesi ngent,-1,1,-1
641,sumpil gua bm kerang saus padang biasa gua makan bareng regen takut banget karna corona lagi parah banget tempatnya jauh jugaa rasanya enak murah harga nya,1,1,1
642,sy sepakat dgn pak faisal basri esensi gotong royong saling membantu tp vaksin gotong royong memberikan hak org yg bayar untuk divaksin antrian,1,1,1
643,jadi vaksin gotong royong pake vaksin stok pengadaan pemerintah bayar,1,-1,-1
644,ppkm perpanjang rakyat miskin makan nyari uang gmn penyebaran covid turun ga bandara ditutup ga asengaseng masih indonesia ga cicilan bank bgmn bayar listrik bgmn bayar sewa tempat usaha bgmn yntskts ya ndak tahu kok tanya,-1,-1,-1
645,wna pesawatnya bayar ada bali covid ga kalau lokal difasilitasi tiketnya lama berkali kali disana,-1,-1,-1
646,baru diceritain sm guru sma swasta elit surabaya katanya muridnya yg kehilangan kedua org tuanya covid ga mbayangin terus gmn mereke kedepannya secara sekolah disana biaya pendidikannya mahal,-1,-1,-1
647,trending ppn teringat obrolan kemarin sore seorang teman sebut bunga bunga besok hari ada vaksinasi covid gratis terus bayar bunga pemerintah saya pemerintah duit mana bunga ng,1,1,-1
648,ngeri covid biaya pengobatannya,-1,-1,-1
649,vaksin bayar bilang privillege vaksin gratis ngantri dikata pemerintah nyari solusi liat rakyat jg lu aja deh jd presidennya tot kesel gua org yg bisanya ngasi stigma negatif trs pemerintah,-1,1,-1
650,tudung mahal telekung mahal baju melayu mahal capal sandal mahal mampu menghalang covid ahhnampak sis bitter disituhaha,-1,-1,1
651,punya bokap bandel banget sih udah tau corona maen aja terus ga pake masker percuma gue dirumah terus keluar rumah udah prokes nyokap di kesehatan paling ketat prokes kalo bandel bawa virus rumah dikata covid obat sm penganannya murah kali,-1,-1,-1
652,vaksin gak murah loh alhamdulillah banyak aja yg gratis umasyarakat umum respect bgt,1,1,1
653,vaksin gratis dibilang palsu giliran bayar dibilang pemerintah bu,-1,1,-1
654,waktu awalawal covid masker mahal banget ya pas gw pramuka beli masker dll gw nitip belanjaan depan gitu pas naik ojol gw ngerasa bawa harta karun itu wlkwkwkwkw,-1,-1,-1
655,vaksin berbayar ya kelas ekonomi mu termasuk miskin berarti kmu cukup nunggu giliran aja kan isoman klopun kena yg penting imun naik sembuh hei biaya isoman aja gede bgt blm obat yg langka mereka hilang pekerjaan jadi tunggu mati aj,-1,-1,-1
656,kalo emang mall tutup jam tutup gak operasionalgue rela dah gak gaji asal pengorbanan karyawan kayak gue temen temen gue harus bayar selesainya covid di indo gak lu hey pemerintah,-1,-1,-1
657,biaya cek corona bkin sakit dompet yak,-1,-1,-1
658,dikampus vaksin gratis tp tuh rada takut efek sampingnya bpkku kemarin udah vaksin udah tahap dua katanya vaksin yg bagus soalnya perusahaan yg bayar,1,1,-1
659,jadi kalo terbang ppkm darurat tujuan jawa bali juli wajib pcr sertifikat vaksin ya mahal pcr dari tiket nya dah ubah rencana aja lebaran palembang aja,-1,-1,-1
660,frust cerita pasal siti nurhaliza tumarah kenapa kena ramai gitu lahyang bersalin tu malas fikir pun bayar covid test yang dia hire tahnik tu alahai,-1,-1,-1
661,disuruh vaksin gamau vaksin bayar dikatakatain aneh,-1,-1,-1
662,denger vaksinasi jalur haram cuma guyonan anak si jadi vaksinasi jalur haram intinya mengakali sistem ada misal mau lekas vaksinasi karena kuota penuh terus beli tiket kereta jarak jauh murah,1,-1,-1
663,orang ga hubungi bertahuntahun tetiba wa eh sis di bali cariin hostel murah buat orang wtf dpt nomor lg dr yaudah bilang aja lg corona hostel tutup cari aja di traveloka doi dpt cari btw,-1,-1,1
664,zoo adakah dom medan tau biasa vaksin daerah yaa kenanya dan biaya dokter nya berapa yaa hehe,-1,1,-1
665,vaksin meminimalisasi penularan virus bayar halhal yg syaratnya mesti kartu vaksin,-1,-1,1
666,coba baca ketentuan layanan vaksin terbaru biaya layanan rp bulatkan rp jadi nyuntik seharga kalo pool bisa ketauan brapa bayarnya,-1,1,-1
667,kalo ppkm darurat dilanjutin yakin dah bangkrut udah gadikasih makan dagangan sepi disuruh bayar vaksin kalo gamau ngantri gratis,-1,1,-1
668,silahkan vaksin gratis ke posyandu puskesmas kalo gak ke posyandu ke dokter masing bayar ya vaksin untuk balita kaya dpt campak dll mau dimana yg penting balita di vaksin,1,1,1
669,bikin semangat latihan aikido tuh makan barengnya huhu hampir sabuk biru sebelum covid kalo ditanya lanjut atau enggak susah banget ya allah berasa semi parkour mahal wkwk motivasiku itu makan doang lol,1,-1,1
670,ya tega beredar vaksin palsu uda kondisi negara serba ruwet ribet terus masyarakat diberatkan penipuan kudu bayar vaksin palsu uang hilang imun gak dapet serba rugi jadinya hidup sini,-1,-1,-1
671,gila ya orang tua subuh ngomel gak kelar pekara nyuruh vaksin dijawab aja udah sehat mumpung vaksin gratis udah bayar susah ada urusan susah skrg perlu surat vaksin bla bla bla nanti giliran butuh keteter nyaru blablabla anjlah,-1,-1,-1
672,kalo vaksin bayar ntar yg gamau,-1,-1,-1
673,udah fix pulang ambon wfh eh liat tmn udah mulai vaksin dr kantor nunggu divaksin dl vaksin dr ambon ya hmm ditunda trus batal ada urusan di jakarta gmna biaya mudik ambon mahaal,-1,-1,-1
674,orang gak pakai masker alasan masker mahal langka orang tetap gak pakai masker masker tersedia dg harga terjangkau hand sanitizer langka ada kantong tetap gak dipakai gini corona ilang maunya gimana,-1,1,-1
675,pijetan barang super mahal semenjak pandemi ga affordable kecuali udah ga takut kena covid udah vaksinan aja tetep takut,-1,-1,-1
676,presiden pengusaha nanya soal vaksinasi mandiri ayo silakan perusahaan bayar tau gua banyak pengusahanya aja benerin nalangin motong gaji apakabar gaji yg udah dipotong bpjs ujungnya jadi ngalihin financing gini,1,-1,-1
677,lha ada vaksin bayar hahahaha lawakan lagi,1,1,1
678,kalo udah vaksin rasanya gua di vaksin pfizer aja gapapa deh bayar,-1,1,1
679,stay safe ya mutualan ku positif covid cepet sembuh ya lupa vitaminnya harus makan yang sehat tetep jaga kesehatan sehat mahal,1,1,1
680,dikasih vaksin gratis nolak teriak haram itu pas yang bayar pada koarkoar deh gadisuruhgadiwajibin beli wkwkwk yaallah udh ditemuin vaksinnya aja pada ribut wkwk indon oh indon,-1,1,-1
681,katanya serius menangani covid tp rapid tes aja gak tersedia layanan kesehatan terdekat puskesmas yg dengan masyarakat jarang banget layanan rapid tes kebanyakan klinik klinik swasta itupun harganya lebih mahal,-1,1,-1
682,australi vaksin covid ngga wajib dianjurkan gada berbayar tinggal rs klinik praktek dokter pake medicare kaya bpjs gag bayar iuran cuma menjawab pertanyaan ya,-1,-1,-1
683,ternyata rincian biaya dirawat karna covid ak nyampe jt,-1,-1,-1
684,lingkungan rumah klo skalinya sepi tuh sepi bgt giliran rame ya karna buibu duduk membentuk circle ngebahas aja mulai vaksin covid sampe anaknya yg udh bayar ukt,-1,-1,-1
685,biaya perawatan covid mahal kena,-1,-1,-1
686,era pandemi covid ekonomi rakyat hancur rakyat wajibkan swab bepergian luar kotadan silahkan memilih genose pcr antigen mang swab dapt bayar mrnggunakn daun yang berdendang atas kekayaan akal akalan menrima padahnya,-1,-1,1
687,meh ra vaksin meh ra prokes luweh sih ra meh gagas uripmu hudu tanggunganku tubuh pilihan sek penting nek prokes vaksin dikei vaksin pemerintah ra kon bayar yo tampani hehehe,-1,1,1
688,syarat penerbangan membuat calon penumpang pesawat bingung merasa berat pcr mahalsyarat harus sertifikat vaksin minimal padahal vaksin merata semua kelompok umur solusi pak ganjar pranowo,-1,-1,-1
689,indonesia panik kek nya gegara korona orang nya jadi sensian emosian trutama perkara kimia farma mengadakan vaksinasi berbayar yg pro tp kontranya sih kali klo mo cepet yaa emg hrus bayar gtu tp yg gratis msih banyak sih tp ya antri,-1,1,-1
690,rakyat marhaen nnt vaksin pfizer vaksin yg murah kilang kurang popular,-1,-1,-1
691,kena covid mahal jg ya yg kena orang anggota keluarga antigen blm lg yg kena pcr biaya obat dll,-1,-1,-1
692,semoga abis lebaran dapet jadwal vaksin ngeliat tiket pesawat pp murah bener belum dapet jatah cuti bisa berangkat jumat malem balik minggu malem,1,1,1
693,tolong tetap rumah taati prokes covid ada bisa membuatmu terluka ingat rumah sakit pemerintah penuh rumah sakit swasta ngga kuat bayar biaya swab pcr mahal ngga kuat patuhi manuto,-1,1,-1
694,vaksin berbayar menurutku kesempatan yg jauh dr kota asal yg ngadain vaksinasi ma al perusahaan yg siap nanggung biaya karyawan orang gak punya waktu buat ngantri di daerah tinggal karna alesan pekerjaan,-1,-1,-1
695,tempo hari sempet protes vaksin bayar trs klarifikasi pemerintah kalo vaksin gratis semuanya tiba berita hari yg vaksin berbayar disediain perusahaan yg kemarin sempet kena kasus pake alat swab bekas dagelan emang hehe,-1,1,-1
696,di kasi opsi vaksin mandiri bayar atau ppkm minggu hakul yakin yg pasti vaksin,1,1,1
697,krn ekonomi jalan pemerintah bs dpt pemasukan pajak dr teman yg kena keluarga yg kena jg dr awal penangannya benar nga yg perlu oksigen nga yg msk rs jd kyk kena flu aja krn pcr byr mahal jd ya pd nga pcr pas ketahuan covid,-1,-1,-1
698,ngga usah lockdown biar miskin mati kena covid ga berobat ga bayar swab ga tertangani rs sesak biar banyak orang mati ya karna lapar ya karna covid bilang gitu aja,-1,-1,-1
699,seandainya vaksin bayar yaudah sih gpp misalnya orang ga ngantri maunya cepet ga salah,-1,-1,-1
700,tmbah gak hbis pikir corona sumpah skrng papasan org aja nular ya kali trus gak kerja trus biaya hidup negara yg nanggu iiyo ta njuk tulung kepastiane corona rampung mari yo mari gak usah gawe poo,-1,-1,-1
701,yg tau tempat vaksin kucing jogja ga yg murah,1,1,1
702,senarai harga mendedahkan harga vaksin oxfordastrazeneca murah vaksin keluaran moderna yang paling mahal ia sudah diketahui,1,-1,-1
703,dirawat rs swasta covid saya diharuskan membayar biaya perawatan kemungkinannya gejala covidnya ringan tidak sesuai persyaratan klaim diajukan menurut kmk bisa juga rs malas mengurus klaim ribet,-1,-1,-1
704,guys nanya kan katanya penderita covid biaya perawatannya ditanggung pemerintah terus yg perlu plasma darah biayanya ditanggung pemerintah gak soalnya kata rs tempat bapak dirawat gak ditanggung bpjs,-1,-1,-1
705,aja kelakuan orang ga vaksin mau bayar pake duit biar dapet sertifikatnya,-1,-1,-1
706,clickbait barang lazada murah percaya vaksin percaya,1,1,1
707,plis msh covid nanggung kesehatan ku kelak bayar pakai daun,-1,1,-1
708,covid skr udah jadi ajang bisnis kata temen kutanya bisnis masker skr sih yg rame bisnis tabung oksigen kelapa jadi mahal jadi berarti pebisnis masker tabung oksigen kelapa dibalik konspirasi covid,-1,-1,1
709,namanya vaksin berbayar punya duit bayar vaksin nggak punya duit ya sabar tunggu vaksinasi gratis sejelas kok dipermasalahkan,-1,1,-1
710,kantor lg yg positif covid ini yg ketiga kalinya suruh test antigen anjrit bayar wajibkan lu tuh perusahaan gede tp pelitnya amit udah abis duit brp gile,-1,-1,-1
711,pelanpelan mati kebijakan pemerintah indonesia berbasis untungrugi untuk mengatasi pandemi covid secara murah efektif kebijakan diterapkan kasus pertama terdeteksi indonesia namanya berubahubah jiwanya,-1,1,-1
712,beritahu scr jelas pihak rs biaya penanganan pengobatan lewat jalur dana jaminan coviddana depkes gratis biaya pengobatanrawat covid ditanggung ditanggung oleh pemerintah wni berhak bantuan walau punya bpjs,1,1,1
713,baru tau vaksin thailand bayar,-1,-1,1
714,vaksin bayar aja ribut ga musti ikut bayar vaksin kimia farma jd bisa ikut yg gratisan ya mau bayar ya monggo mau gratis monggo ribet,-1,1,-1
715,gak habis pikir ya daerahdaerah jawa tengah yg sepulau aja banget belom divaksin eh malah udah dibolehin vaksin berbayar super mahal vaksin anakanak vaksin umur aja yang belom kebagian,-1,-1,-1
716,ngak dibikin perjanjian barang pulang kampung terkena menulari covid seluruh biaya pengobatan ditanggung sampai penguburan,-1,1,-1
717,ngomong ngga vaksin sinovac maunya pakai pfizer aja bayar celetukin bayar juta hening mau senga gausah cocot,-1,-1,-1
718,mulai nabung beli vaksin yg ternyata mahal banget anjing,-1,-1,-1
719,orang perli ambil vaksin az hahahah katanya ambil vaksin murah,1,1,1
720,heran lo tawarin vaksin gratis apa hak dirimu tp ajaa bilang cari untung blm untung bisni negara kalo lo bayar gpp slalu komen kmn mn bahas sosmed lo bahas mulu td nya aja tp lama hedehh yg lo bahas kmn mn aja,-1,-1,-1
721,vaksin gratis dibilang konspirasi vaksin bayar dibilang rakyat duitin susah klo udah tolol,-1,-1,-1
722,semoga temen gue cepet sembuh covid soalnya mash ngutang gue anj klo mati yg bayar soalnya anak yatim piatu,1,-1,1
723,pcr antigen mahal ya pantes yg gamau pcrswab dah tanda covid,-1,-1,-1
724,vaksin gak jadi bayar,-1,-1,-1
725,bulan gaji insentif covid nya bayar tahun aja bulan maret pada gajian relawan covid di rsud cengkareng tolong dibantu ya pak,-1,1,1
726,vaksin bleaching menjadi mahal,-1,-1,-1
727,titipan depan rumahku suka stray cat umurnya bulanan gasi kubawa kucing buat vaksin umurnya skrng sharing jg yg vaksinin kucing butuh biaya trus kalo puskeswan vaksin kucing gratis ga terima kasih maaf cont,1,1,1
728,bumn merah bayar setelah bulan nunggak dampak covid berasa pandang bulu,-1,1,-1
729,narkoba gratis vaksin bayar,1,1,1
730,tunggu karena gw dapatnya vaksin cina trus gw bakal tetep mati duluan artinya gw bayar hutang sekarang mati ih ga seru,-1,-1,-1
731,udah vaksin belum kalo iya vaksin tuh bayar engga sih kl bayar ya kira kira,-1,-1,-1
732,termasuk anak rantau yg kosnya limit memutuskan utk pulang reschedule nambah ongkos biaya pcr yg mahal dr harga tiket antri vaksin dr jam malam ternyata kuota cumn orangbah kebijakan apa sedihh,-1,-1,-1
733,blh kah ambil terus bayar berjln lgi mcm taik covid ooii covid,-1,1,-1
734,kira kira biaya vaksin vaksin pertama vaksin tiga ya kcg share pengalaman dong kaka kaka habis pas vaksin,-1,-1,1
